DATE,daily_demand,national_temp_avg,lag_1,lag_7,lag_14,lag_30,roll_mean_7,roll_std_7,diff_1,pct_change_7,HDD,CDD,temp_lag_1,temp_lag_3,day_of_week,month,year,dow_sin,dow_cos,month_sin,month_cos
2010-04-09,1541801,10.55714285714286,1590423.0,1506400.0,1609481.0,1841560.0,1492954.2857142857,107039.32086343248,-48622.0,0.023500398300584147,7.4428571428571395,0.0,9.941666666666666,9.542857142857144,4,4,2010,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2010-04-10,1352581,10.064285714285711,1541801.0,1443193.0,1450043.0,1848866.0,1480009.7142857143,118883.72298554961,-189220.0,-0.06278578125032475,7.935714285714289,0.0,10.55714285714286,11.0,5,4,2010,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2010-04-11,1308222,9.233333333333333,1352581.0,1348305.0,1349013.0,1797597.0,1474283.5714285714,126974.67173660737,-44359.0,-0.02972843681511228,8.766666666666667,0.0,10.064285714285711,9.941666666666666,6,4,2010,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2010-04-12,1553594,9.566666666666666,1308222.0,1369492.0,1678500.0,1585193.0,1500583.857142857,120555.89230232421,245372.0,0.1344308692566294,8.433333333333334,0.0,9.233333333333333,10.55714285714286,0,4,2010,0.0,1.0,0.8660254037844387,-0.4999999999999998
2010-04-13,1570139,8.533333333333333,1553594.0,1536901.0,1683311.0,1485019.0,1505332.142857143,122857.30104804346,16545.0,0.02162663697921996,9.466666666666667,0.0,9.566666666666666,10.064285714285711,1,4,2010,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2010-04-14,1600120,9.433333333333334,1570139.0,1620565.0,1715966.0,1710309.0,1502411.4285714286,119867.92107545891,29981.0,-0.012615970356017803,8.566666666666666,0.0,8.533333333333333,9.233333333333333,2,4,2010,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2010-04-15,1608662,8.842857142857143,1600120.0,1590423.0,1685923.0,1741409.0,1505017.0,122273.96508387789,8542.0,0.011468018256778123,9.157142857142857,0.0,9.433333333333334,9.566666666666666,3,4,2010,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2010-04-16,1561975,8.892857142857142,1608662.0,1541801.0,1506400.0,1707362.0,1507899.0,123516.89821235006,-46687.0,0.013084697700935566,9.107142857142858,0.0,8.842857142857143,8.533333333333333,4,4,2010,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2010-04-17,1370400,8.158333333333333,1561975.0,1352581.0,1443193.0,1663535.0,1510444.5714285714,119913.49604590976,-191575.0,0.013174072384574353,9.841666666666667,0.0,8.892857142857142,9.433333333333334,5,4,2010,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2010-04-18,1319151,8.564285714285715,1370400.0,1308222.0,1348305.0,1643584.0,1512005.857142857,116874.3470476287,-51249.0,0.008354086691708229,9.435714285714285,0.0,8.158333333333333,8.842857142857143,6,4,2010,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2010-04-19,1564699,8.642857142857142,1319151.0,1553594.0,1369492.0,1487507.0,1513592.2857142857,117606.0191029274,245548.0,0.00714794212644998,9.357142857142858,0.0,8.564285714285715,8.892857142857142,0,4,2010,0.0,1.0,0.8660254037844387,-0.4999999999999998
2010-04-20,1555716,7.758333333333333,1564699.0,1570139.0,1536901.0,1432462.0,1511531.857142857,116572.01867147574,-8983.0,-0.009185810937757721,10.241666666666667,0.0,8.642857142857142,8.158333333333333,1,4,2010,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2010-04-21,1585338,6.971428571428571,1555716.0,1600120.0,1620565.0,1645294.0,1509420.142857143,114820.50160348642,29622.0,-0.009238057145714018,11.028571428571428,0.0,7.758333333333333,8.564285714285715,2,4,2010,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2010-04-22,1587502,8.275,1585338.0,1608662.0,1590423.0,1722186.0,1506397.2857142857,112016.62977688393,2164.0,-0.01315378867655237,9.725,0.0,6.971428571428571,8.642857142857142,3,4,2010,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2010-04-23,1541536,10.608333333333334,1587502.0,1561975.0,1541801.0,1690541.0,1503477.4285714286,110583.69382185498,-45966.0,-0.013085356679844451,7.391666666666666,0.0,8.275,7.758333333333333,4,4,2010,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2010-04-24,1343885,10.664285714285716,1541536.0,1370400.0,1352581.0,1680625.0,1499689.5714285714,116212.61138226684,-197651.0,-0.01934836544074725,7.335714285714284,0.0,10.608333333333334,6.971428571428571,5,4,2010,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2010-04-25,1308400,12.891666666666666,1343885.0,1319151.0,1308222.0,1609481.0,1498153.7142857143,119033.07567606926,-35485.0,-0.008149938862192396,5.108333333333334,0.0,10.664285714285716,8.275,6,4,2010,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2010-04-26,1522660,13.3,1308400.0,1564699.0,1553594.0,1450043.0,1492148.142857143,116141.47507878602,214260.0,-0.026867148250238504,4.699999999999999,0.0,12.891666666666666,10.608333333333334,0,4,2010,0.0,1.0,0.8660254037844387,-0.4999999999999998
2010-04-27,1525405,12.133333333333333,1522660.0,1555716.0,1570139.0,1349013.0,1487818.0,113920.25611950416,2745.0,-0.019483633259540944,5.866666666666667,0.0,13.3,10.664285714285716,1,4,2010,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2010-04-28,1507259,12.233333333333334,1525405.0,1585338.0,1600120.0,1678500.0,1476663.857142857,106351.49762842855,-18146.0,-0.04925069606607546,5.766666666666666,0.0,12.133333333333333,12.891666666666666,2,4,2010,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2010-04-29,1544693,12.335714285714284,1507259.0,1587502.0,1608662.0,1683311.0,1470548.2857142857,99954.08542211547,37434.0,-0.02696626523935086,5.664285714285716,0.0,12.233333333333334,13.3,3,4,2010,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2010-04-30,1490762,10.357142857142858,1544693.0,1541536.0,1561975.0,1715966.0,1463294.857142857,95695.67060814718,-53931.0,-0.03293727814335834,7.642857142857142,0.0,12.335714285714284,12.133333333333333,4,4,2010,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2010-05-01,1332705,9.02142857142857,1490762.0,1343885.0,1370400.0,1685923.0,1461697.7142857143,98084.24014372326,-158057.0,-0.00831916421419987,8.97857142857143,0.0,10.357142857142858,12.233333333333334,5,5,2010,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2010-05-02,1295766,8.607142857142858,1332705.0,1308400.0,1319151.0,1506400.0,1459892.857142857,101434.25705258395,-36939.0,-0.009656068480586977,9.392857142857142,0.0,9.02142857142857,12.335714285714284,6,5,2010,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2010-05-03,1340216,7.721428571428571,1295766.0,1522660.0,1564699.0,1443193.0,1433829.4285714286,105956.88649455142,44450.0,-0.11981926365702122,10.278571428571428,0.0,8.607142857142858,10.357142857142858,0,5,2010,0.0,1.0,0.49999999999999994,-0.8660254037844387
2010-05-04,1570829,8.125,1340216.0,1525405.0,1555716.0,1348305.0,1440318.5714285714,113614.2635101446,230613.0,0.02977832116716539,9.875,0.0,7.721428571428571,9.02142857142857,1,5,2010,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2010-05-05,1592651,9.3,1570829.0,1507259.0,1585338.0,1369492.0,1452517.4285714286,125917.74315382469,21822.0,0.05665383321645456,8.7,0.0,8.125,8.607142857142858,2,5,2010,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2010-05-06,1574284,10.15,1592651.0,1544693.0,1587502.0,1536901.0,1456744.7142857143,129959.82750028926,-18367.0,0.01915655732239352,7.85,0.0,9.3,7.721428571428571,3,5,2010,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2010-05-07,1533565,8.06875,1574284.0,1490762.0,1541536.0,1620565.0,1462859.4285714286,132802.98254539524,-40719.0,0.02871216196817472,9.93125,0.0,10.15,8.125,4,5,2010,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2010-05-08,1383197,8.571428571428571,1533565.0,1332705.0,1343885.0,1590423.0,1470072.5714285714,125738.82606267331,-150368.0,0.03788685418003235,9.428571428571429,0.0,8.06875,9.3,5,5,2010,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2010-05-09,1355179,8.085714285714285,1383197.0,1295766.0,1308400.0,1541801.0,1478560.142857143,113412.9578934568,-28018.0,0.045851642966399764,9.914285714285715,0.0,8.571428571428571,10.15,6,5,2010,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2010-05-10,1570136,7.0125,1355179.0,1340216.0,1522660.0,1352581.0,1511405.857142857,99053.97790166209,214957.0,0.171554436001361,10.9875,0.0,8.085714285714285,8.06875,0,5,2010,0.0,1.0,0.49999999999999994,-0.8660254037844387
2010-05-11,1597736,6.6125,1570136.0,1570829.0,1525405.0,1308222.0,1515249.7142857143,102215.86653045371,27600.0,0.017129171921323127,11.3875,0.0,7.0125,8.571428571428571,1,5,2010,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2010-05-12,1603263,7.171428571428572,1597736.0,1592651.0,1507259.0,1553594.0,1516765.7142857143,103624.15408856918,5527.0,0.0066631044717266885,10.82857142857143,0.0,6.6125,8.085714285714285,2,5,2010,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2010-05-13,1572643,7.3625,1603263.0,1574284.0,1544693.0,1570139.0,1516531.2857142857,103474.09098693028,-30620.0,-0.0010423786305393534,10.6375,0.0,7.171428571428572,7.0125,3,5,2010,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2010-05-14,1531511,10.257142857142856,1572643.0,1533565.0,1490762.0,1600120.0,1516237.857142857,103420.63523048139,-41132.0,-0.0013393628571335414,7.742857142857144,0.0,7.3625,6.6125,4,5,2010,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2010-05-15,1337881,10.164285714285716,1531511.0,1383197.0,1332705.0,1608662.0,1509764.142857143,114012.35512935852,-193630.0,-0.032761783028737,7.835714285714284,0.0,10.257142857142856,7.171428571428572,5,5,2010,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2010-05-16,1296577,10.88125,1337881.0,1355179.0,1295766.0,1561975.0,1501392.4285714286,128487.674518943,-41304.0,-0.043242995943709284,7.11875,0.0,10.164285714285716,7.3625,6,5,2010,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2010-05-17,1508429,11.978571428571428,1296577.0,1570136.0,1340216.0,1370400.0,1492577.142857143,125056.23062503917,211852.0,-0.03930041728869349,6.021428571428572,0.0,10.88125,10.257142857142856,0,5,2010,0.0,1.0,0.49999999999999994,-0.8660254037844387
2010-05-18,1522435,11.714285714285714,1508429.0,1597736.0,1570829.0,1319151.0,1481819.857142857,117514.13881944731,14006.0,-0.04712981368636626,6.2857142857142865,0.0,11.978571428571428,10.164285714285716,1,5,2010,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2010-05-19,1515010,14.55714285714286,1522435.0,1603263.0,1592651.0,1564699.0,1469212.2857142857,106534.7592489806,-7425.0,-0.05504586583735793,3.4428571428571395,0.0,11.714285714285714,10.88125,2,5,2010,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2010-05-20,1520343,17.214285714285715,1515010.0,1572643.0,1574284.0,1555716.0,1461740.857142857,99685.84916364188,5333.0,-0.03325611724975086,0.7857142857142847,0.0,14.55714285714286,11.978571428571428,3,5,2010,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2010-05-21,1483045,18.15714285714285,1520343.0,1531511.0,1533565.0,1585338.0,1454817.142857143,95633.01388890954,-37298.0,-0.03164587129965113,0.0,0.15714285714285126,17.214285714285715,11.714285714285714,4,5,2010,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2010-05-22,1285890,18.26428571428572,1483045.0,1337881.0,1383197.0,1587502.0,1447389.857142857,107509.84927659595,-197155.0,-0.03886070584753054,0.0,0.26428571428571956,18.15714285714285,14.55714285714286,5,5,2010,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2010-05-23,1241065,17.3625,1285890.0,1296577.0,1355179.0,1541536.0,1439459.5714285714,121610.99794269944,-44825.0,-0.042814271732415476,0.6374999999999993,0.0,18.26428571428572,17.214285714285715,6,5,2010,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2010-05-24,1473962,14.735714285714286,1241065.0,1508429.0,1570136.0,1343885.0,1434535.7142857143,119023.3407357774,232897.0,-0.022849600478378473,3.2642857142857142,0.0,17.3625,18.15714285714285,0,5,2010,0.0,1.0,0.49999999999999994,-0.8660254037844387
2010-05-25,1468170,12.671428571428573,1473962.0,1522435.0,1597736.0,1308400.0,1426783.5714285714,114005.58798710673,-5792.0,-0.03564355785304463,5.328571428571427,0.0,14.735714285714286,18.26428571428572,1,5,2010,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2010-05-26,1475226,11.65,1468170.0,1515010.0,1603263.0,1522660.0,1421100.142857143,109787.90250513222,7056.0,-0.02625989267397577,6.35,0.0,12.671428571428573,17.3625,2,5,2010,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2010-05-27,1466309,12.1625,1475226.0,1520343.0,1572643.0,1525405.0,1413381.0,103358.51934246594,-8917.0,-0.03554066417907009,5.8375,0.0,11.65,14.735714285714286,3,5,2010,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2010-05-28,1418650,10.63125,1466309.0,1483045.0,1531511.0,1507259.0,1404181.7142857143,98894.05322990028,-47659.0,-0.043420799773439156,7.36875,0.0,12.1625,12.671428571428573,4,5,2010,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2010-05-29,1280363,12.40625,1418650.0,1285890.0,1337881.0,1544693.0,1403392.142857143,100011.65179022783,-138287.0,-0.004298190358428822,5.59375,0.0,10.63125,11.65,5,5,2010,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2010-05-30,1174297,13.264285714285714,1280363.0,1241065.0,1296577.0,1490762.0,1393853.857142857,119381.47111595585,-106066.0,-0.05379895492983844,4.735714285714286,0.0,12.40625,12.1625,6,5,2010,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2010-05-31,1233020,10.928571428571429,1174297.0,1473962.0,1508429.0,1332705.0,1359433.5714285714,126930.77932854868,58723.0,-0.1634655438878343,7.071428571428571,0.0,13.264285714285714,10.63125,0,5,2010,0.0,1.0,0.49999999999999994,-0.8660254037844387
2010-06-01,1459099,15.23125,1233020.0,1468170.0,1522435.0,1295766.0,1358137.7142857143,125675.75242094941,226079.0,-0.00617843982645061,2.7687500000000007,0.0,10.928571428571429,12.40625,1,6,2010,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-02,1436768,15.342857142857143,1459099.0,1475226.0,1515010.0,1340216.0,1352643.7142857143,120435.41520072817,-22331.0,-0.02606922600333783,2.6571428571428566,0.0,15.23125,13.264285714285714,2,6,2010,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-06-03,1432978,16.05,1436768.0,1466309.0,1520343.0,1570829.0,1347882.142857143,115760.69263417192,-3790.0,-0.022731225137402777,1.9499999999999993,0.0,15.342857142857143,10.928571428571429,3,6,2010,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2010-06-04,1423011,16.82857142857143,1432978.0,1418650.0,1483045.0,1592651.0,1348505.142857143,116215.86697668792,-9967.0,0.003074049272195456,1.1714285714285708,0.0,16.05,15.23125,4,6,2010,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2010-06-05,1281932,15.85625,1423011.0,1280363.0,1285890.0,1574284.0,1348729.2857142857,116063.95252864601,-141079.0,0.0012254337246546676,2.1437500000000007,0.0,16.82857142857143,15.342857142857143,5,6,2010,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2010-06-06,1245120,16.09375,1281932.0,1174297.0,1241065.0,1533565.0,1358846.857142857,100346.69192758604,-36812.0,0.060310977546566225,1.90625,0.0,15.85625,16.05,6,6,2010,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2010-06-07,1460793,14.48125,1245120.0,1233020.0,1473962.0,1383197.0,1391385.857142857,89037.31792798896,215673.0,0.1847277416424713,3.5187500000000007,0.0,16.09375,16.82857142857143,0,6,2010,0.0,1.0,1.2246467991473532e-16,-1.0
2010-06-08,1495164,14.65,1460793.0,1459099.0,1468170.0,1355179.0,1396538.0,94485.347267889,34371.0,0.024717308421155826,3.3499999999999996,0.0,14.48125,15.85625,1,6,2010,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-09,1489104,13.971428571428572,1495164.0,1436768.0,1475226.0,1570136.0,1404014.5714285714,100102.94926034534,-6060.0,0.0364262010289762,4.0285714285714285,0.0,14.65,16.09375,2,6,2010,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-06-10,1480291,15.535714285714286,1489104.0,1432978.0,1466309.0,1597736.0,1410773.5714285714,103909.43773122467,-8813.0,0.03301725497530317,2.4642857142857135,0.0,13.971428571428572,14.48125,3,6,2010,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2010-06-11,1446271,14.78125,1480291.0,1423011.0,1418650.0,1603263.0,1414096.4285714286,104734.6254570056,-34020.0,0.016345622064762644,3.21875,0.0,15.535714285714286,14.65,4,6,2010,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2010-06-12,1254287,14.01875,1446271.0,1281932.0,1280363.0,1572643.0,1410147.142857143,110889.20137901798,-191984.0,-0.02156510641750109,3.9812499999999993,0.0,14.78125,13.971428571428572,5,6,2010,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2010-06-13,1241166,14.04375,1254287.0,1245120.0,1174297.0,1531511.0,1409582.2857142857,111875.61933640849,-13121.0,-0.003175597532767971,3.9562500000000007,0.0,14.01875,15.535714285714286,6,6,2010,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2010-06-14,1457111,14.514285714285714,1241166.0,1460793.0,1233020.0,1337881.0,1409056.2857142857,111603.03901434904,215945.0,-0.002520548770428066,3.4857142857142858,0.0,14.04375,14.78125,0,6,2010,0.0,1.0,1.2246467991473532e-16,-1.0
2010-06-15,1457467,13.435714285714283,1457111.0,1495164.0,1459099.0,1296577.0,1403671.0,107592.9672314455,356.0,-0.02521261881639736,4.564285714285717,0.0,14.514285714285714,14.01875,1,6,2010,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-16,1459534,15.928571428571429,1457467.0,1489104.0,1436768.0,1508429.0,1399446.7142857143,104206.88136061367,2067.0,-0.019857578785632213,2.071428571428571,0.0,13.435714285714283,14.04375,2,6,2010,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-06-17,1459693,14.15,1459534.0,1480291.0,1432978.0,1522435.0,1396504.142857143,101806.72052215635,159.0,-0.01391483161081164,3.8499999999999996,0.0,15.928571428571429,14.514285714285714,3,6,2010,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2010-06-18,1443837,13.19285714285714,1459693.0,1446271.0,1423011.0,1515010.0,1396156.4285714286,101612.38689231074,-15856.0,-0.0016829487696289336,4.8071428571428605,0.0,14.15,13.435714285714283,4,6,2010,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2010-06-19,1236051,13.814285714285717,1443837.0,1254287.0,1281932.0,1520343.0,1393551.2857142857,105995.10140365781,-207786.0,-0.01453893726077049,4.185714285714283,0.0,13.19285714285714,15.928571428571429,5,6,2010,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2010-06-20,1203747,14.392857142857142,1236051.0,1241166.0,1245120.0,1483045.0,1388205.7142857143,115480.25427566271,-32304.0,-0.03014826380999802,3.6071428571428577,0.0,13.814285714285717,14.15,6,6,2010,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2010-06-21,1452278,17.435714285714287,1203747.0,1457111.0,1460793.0,1285890.0,1387515.2857142857,115013.12774449584,248531.0,-0.0033168372210490293,0.5642857142857132,0.0,14.392857142857142,13.19285714285714,0,6,2010,0.0,1.0,1.2246467991473532e-16,-1.0
2010-06-22,1480758,17.571428571428573,1452278.0,1457467.0,1495164.0,1241065.0,1390842.5714285714,117680.06270230877,28480.0,0.01598046473779502,0.42857142857142705,0.0,17.435714285714287,13.814285714285717,1,6,2010,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-23,1478725,17.5,1480758.0,1459534.0,1489104.0,1473962.0,1393584.142857143,119752.36834182637,-2033.0,0.013148717330325965,0.5,0.0,17.571428571428573,14.392857142857142,2,6,2010,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-06-24,1488850,18.24375,1478725.0,1459693.0,1480291.0,1468170.0,1397749.4285714286,122900.72799466772,10125.0,0.019974748114843344,0.0,0.24374999999999858,17.5,17.435714285714287,3,6,2010,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2010-06-25,1456240,18.76875,1488850.0,1443837.0,1446271.0,1475226.0,1399521.2857142857,123762.29905981738,-32610.0,0.00859030486128276,0.0,0.7687500000000007,18.24375,17.571428571428573,4,6,2010,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2010-06-26,1274220,19.75,1456240.0,1236051.0,1254287.0,1466309.0,1404974.0,115954.29649219656,-182020.0,0.03087979379491612,0.0,1.75,18.76875,17.5,5,6,2010,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2010-06-27,1226290,18.75,1274220.0,1203747.0,1241166.0,1418650.0,1408194.4285714286,109571.4846235975,-47930.0,0.018727357160599256,0.0,0.75,19.75,18.24375,6,6,2010,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2010-06-28,1461508,18.9,1226290.0,1452278.0,1457111.0,1280363.0,1409513.0,110243.87108436857,235218.0,0.006355532480695869,0.0,0.8999999999999986,18.75,18.76875,0,6,2010,0.0,1.0,1.2246467991473532e-16,-1.0
2010-06-29,1504604,19.42142857142857,1461508.0,1480758.0,1457467.0,1174297.0,1412919.5714285714,113142.59573926718,43096.0,0.016103914346571102,0.0,1.4214285714285708,18.9,19.75,1,6,2010,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2010-06-30,1500031,18.82857142857143,1504604.0,1478725.0,1459534.0,1233020.0,1415963.2857142857,115470.54386684488,-4573.0,0.014408358552131073,0.0,0.8285714285714292,19.42142857142857,18.75,2,6,2010,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2010-07-01,1481130,18.74375,1500031.0,1488850.0,1459693.0,1459099.0,1414860.4285714286,114692.62725484684,-18901.0,-0.00518521006145678,0.0,0.7437499999999986,18.82857142857143,18.9,3,7,2010,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-02,1462656,19.74375,1481130.0,1456240.0,1443837.0,1436768.0,1415777.0,115103.3300083025,-18474.0,0.004405867164753108,0.0,1.7437499999999986,18.74375,19.42142857142857,4,7,2010,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-03,1269141,17.8375,1462656.0,1274220.0,1236051.0,1432978.0,1415051.4285714286,116155.5756616354,-193515.0,-0.003985967886236286,0.16250000000000142,0.0,19.74375,18.82857142857143,5,7,2010,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-04,1198651,16.271428571428572,1269141.0,1226290.0,1203747.0,1423011.0,1411103.0,123855.99467123182,-70490.0,-0.022538714333477428,1.7285714285714278,0.0,17.8375,18.74375,6,7,2010,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-05,1437483,16.806250000000002,1198651.0,1461508.0,1452278.0,1281932.0,1407670.857142857,122552.45655015002,238832.0,-0.016438500507694798,1.1937499999999979,0.0,16.271428571428572,19.74375,0,7,2010,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-06,1462502,15.99375,1437483.0,1504604.0,1480758.0,1245120.0,1401656.2857142857,117949.01595988413,25019.0,-0.02798211356609448,2.0062499999999996,0.0,16.806250000000002,17.8375,1,7,2010,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2010-07-07,1470836,18.73125,1462502.0,1500031.0,1478725.0,1460793.0,1397485.5714285714,114352.01984057519,8334.0,-0.019462931099423986,0.0,0.7312499999999993,15.99375,16.271428571428572,2,7,2010,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2010-07-08,1497447,20.2,1470836.0,1481130.0,1488850.0,1495164.0,1399816.5714285714,116487.60198243972,26611.0,0.011016588685665685,0.0,2.1999999999999993,18.73125,16.806250000000002,3,7,2010,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-11,1232447,17.714285714285715,1497447.0,1462656.0,1456240.0,1489104.0,1366929.5714285714,127742.62194461994,-265000.0,-0.15739107486654413,0.2857142857142847,0.0,20.2,15.99375,6,7,2010,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-12,1471262,16.735714285714284,1232447.0,1269141.0,1274220.0,1480291.0,1395804.0,124763.50116654145,238815.0,0.15925811237679666,1.264285714285716,0.0,17.714285714285715,18.73125,0,7,2010,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2010-07-15,1449426,16.8125,1471262.0,1198651.0,1226290.0,1446271.0,1431629.0,89830.93977021557,-21836.0,0.20921435847465197,1.1875,0.0,16.735714285714284,20.2,3,7,2010,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2010-07-16,1400160,16.23125,1449426.0,1437483.0,1461508.0,1254287.0,1426297.142857143,90530.48674420666,-49266.0,-0.025964133141052836,1.7687500000000007,0.0,16.8125,17.714285714285715,4,7,2010,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2010-07-17,1239268,17.5625,1400160.0,1462502.0,1504604.0,1241166.0,1394406.5714285714,112342.23230506854,-160892.0,-0.1526384237423265,0.4375,0.0,16.23125,16.735714285714284,5,7,2010,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2010-07-18,1202230,18.307142857142857,1239268.0,1470836.0,1500031.0,1457111.0,1356034.2857142857,126825.34830324163,-37038.0,-0.18262131196136078,0.0,0.30714285714285694,17.5625,16.8125,6,7,2010,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2010-07-19,1461015,19.728571428571428,1202230.0,1497447.0,1481130.0,1457467.0,1350829.7142857143,120652.25201478247,258785.0,-0.024329408653528284,0.0,1.7285714285714278,18.307142857142857,16.23125,0,7,2010,0.0,1.0,-0.4999999999999997,-0.8660254037844388
